utc_timestamp,Electricity_load,Residential_electricity_price,Residential_wind_generation,Temperature,Relative Humidity
2020-01-09 06:00:00,0.148,0.0098105,0.299,12.6,95.5
2020-01-09 06:15:00,0.138,0.032008729,0.26,12.8,95.7
2020-01-09 06:30:00,0.162,0.068342168,0.215,12.625,86.025
2020-01-09 06:45:00,0.138,0.063128295,0.199,12.45,76.35
2020-01-09 07:00:00,0.125,0.03823799,0.212,12.7,76.6
2020-01-09 07:15:00,0.133,0.042964817,0.196,12.9,76.8
2020-01-09 07:30:00,0.107,0.072987794,0.199,12.425,84.725
2020-01-09 07:45:00,0.148,0.103635261,0.216,11.95,92.65
2020-01-09 08:00:00,0.137,0.04067178,0.185,12.2,92.9
2020-01-09 08:15:00,0.143,0.092354869,0.21,12.4,93.1
2020-01-09 08:30:00,0.136,0.069106496,0.213,12.075,98.725
2020-01-09 08:45:00,0.12,0.06512896,0.17,11.75,104.35
2020-01-09 09:00:00,0.167,0.080452404,0.167,12.0,104.6
2020-01-09 09:15:00,0.159,0.08275025,0.217,12.2,104.8
2020-01-09 09:30:00,0.11,0.081877082,0.182,13.425,103.675
2020-01-09 09:45:00,0.137,0.087009461,0.226,14.65,102.55
2020-01-09 10:00:00,0.119,0.064133786,0.179,14.9,102.8
2020-01-09 10:15:00,0.126,0.077838044,0.184,15.1,103.0
2020-01-09 10:30:00,0.151,0.059271477,0.187,14.775,92.975
2020-01-09 10:45:00,0.119,0.053172305,0.2,14.45,82.95
2020-01-09 11:00:00,0.165,0.083932168,0.215,14.7,83.2
2020-01-09 11:15:00,0.108,0.072122303,0.202,14.9,83.4
2020-01-09 11:30:00,0.15,0.068184445,0.209,14.675,84.275
2020-01-09 11:45:00,0.132,0.081347256,0.241,14.45,85.15
2020-01-09 12:00:00,0.126,0.086084888,0.245,14.7,85.4
2020-01-09 12:15:00,0.133,0.06691709,0.272,14.9,85.6
2020-01-09 12:30:00,0.149,0.065051126,0.248,18.675,92.525
2020-01-09 12:45:00,0.159,0.061982158,0.326,22.45,99.45
2020-01-09 13:00:00,0.163,0.076037592,0.339,22.7,99.7
2020-01-09 13:15:00,0.155,0.069183294,0.404,22.9,99.9
2020-01-09 13:30:00,0.157,0.080581176,0.362,21.775,97.025
2020-01-09 13:45:00,0.109,0.040328484,0.411,20.65,94.15
2020-01-09 14:00:00,0.14,0.078705453,0.362,20.9,94.4
2020-01-09 14:15:00,0.127,0.087113112,0.41,21.1,94.6
2020-01-09 14:30:00,0.122,0.050177815,0.451,20.425,97.075
2020-01-09 14:45:00,0.111,0.071478733,0.482,19.75,99.55
2020-01-09 15:00:00,0.108,0.059475164,0.503,20.0,99.8
2020-01-09 15:15:00,0.119,0.073753264,0.486,20.2,100.0
2020-01-09 15:30:00,0.109,0.075537235,0.513,18.175,108.125
2020-01-09 15:45:00,0.15,0.077614773,0.547,16.15,116.25
2020-01-09 16:00:00,0.118,0.056693765,0.549,16.4,116.5
2020-01-09 16:15:00,0.109,0.079051319,0.594,16.6,116.7
2020-01-09 16:30:00,0.132,0.054333372,0.661,18.575,108.625
2020-01-09 16:45:00,0.135,0.097810356,0.72,20.55,100.55
2020-01-09 17:00:00,0.108,0.047226175,0.741,20.8,100.8
2020-01-09 17:15:00,0.145,0.045489601,0.679,21.0,101.0
2020-01-09 17:30:00,0.122,0.081131039,0.733,18.575,88.975
2020-01-09 17:45:00,0.124,0.090537695,0.688,16.15,76.95
2020-01-09 18:00:00,0.132,0.064726085,0.667,16.4,77.2
2020-01-09 18:15:00,0.151,0.098846603,0.692,16.6,77.4
2020-01-09 18:30:00,0.11,0.086719911,0.657,17.325,86.775
2020-01-09 18:45:00,0.123,0.074776187,0.615,18.05,96.15
2020-01-09 19:00:00,0.11,0.086566817,0.67,18.3,96.4
2020-01-09 19:15:00,0.111,0.094881416,0.658,18.5,96.6
2020-01-09 19:30:00,0.101,0.068261239,0.601,18.575,101.225
2020-01-09 19:45:00,0.13,0.07469846,0.592,18.65,105.85
2020-01-09 20:00:00,0.154,0.08611076,0.58,18.9,106.1
2020-01-09 20:15:00,0.097,0.102550798,0.595,19.1,106.3
2020-01-09 20:30:00,0.133,0.058664619,0.561,18.925,96.575
2020-01-09 20:45:00,0.125,0.049574899,0.592,18.75,86.85
2020-01-09 21:00:00,0.147,0.110818409,0.563,19.0,87.1
2020-01-09 21:15:00,0.14,0.079204882,0.51,19.2,87.3
2020-01-09 21:30:00,0.134,0.078612805,0.515,18.375,92.525
2020-01-09 21:45:00,0.084,0.044685331,0.509,17.55,97.75
2020-01-09 22:00:00,0.082,0.094409447,0.541,17.8,98.0
2020-01-09 22:15:00,0.136,0.094450449,0.551,18.0,98.2
2020-01-09 22:30:00,0.124,0.06670752,0.548,15.325,94.575
2020-01-09 22:45:00,0.095,0.054710484,0.553,12.65,90.95
2020-01-09 23:00:00,0.119,0.093486829,0.585,12.9,91.2
2020-01-09 23:15:00,0.105,0.073682109,0.625,13.1,91.4
2020-01-09 23:30:00,0.102,0.067320059,0.584,13.07465517,91.42982759
2020-01-09 23:45:00,0.128,0.034546264,0.573,13.04931034,91.45965517
2020-01-10 00:00:00,0.096,0.06530925,0.503,13.02396552,91.48948276
2020-01-10 00:15:00,0.132,0.038568181,0.531,12.99862069,91.51931034
2020-01-10 00:30:00,0.108,0.028075948,0.542,12.97327586,91.54913793
2020-01-10 00:45:00,0.131,0.03638219,0.603,12.94793103,91.57896552
2020-01-10 01:00:00,0.07,0.060916705,0.614,12.92258621,91.6087931
2020-01-10 01:15:00,0.103,0.044176922,0.57,12.89724138,91.63862069
2020-01-10 01:30:00,0.068,0.04162499,0.535,12.87189655,91.66844828
2020-01-10 01:45:00,0.094,0.049391819,0.47,12.84655172,91.69827586
2020-01-10 02:00:00,0.107,0.064136574,0.445,12.8212069,91.72810345
2020-01-10 02:15:00,0.1,0.032590502,0.445,12.79586207,91.75793103
2020-01-10 02:30:00,0.092,0.025131286,0.468,12.77051724,91.78775862
2020-01-10 02:45:00,0.109,0.032872326,0.441,12.74517241,91.81758621
2020-01-10 03:00:00,0.127,0.061250435,0.402,12.71982759,91.84741379
2020-01-10 03:15:00,0.132,0.020545438,0.398,12.69448276,91.87724138
2020-01-10 03:30:00,0.103,0.019479339,0.415,12.66913793,91.90706897
2020-01-10 03:45:00,0.099,0.032877003,0.419,12.6437931,91.93689655
2020-01-10 04:00:00,0.089,0.056018391,0.459,12.61844828,91.96672414
2020-01-10 04:15:00,0.098,0.024460117,0.465,12.59310345,91.99655172
2020-01-10 04:30:00,0.096,0.015330961,0.458,12.56775862,92.02637931
2020-01-10 04:45:00,0.139,0.054641782,0.37,12.54241379,92.0562069
2020-01-10 05:00:00,0.117,0.016646957,0.317,12.51706897,92.08603448
2020-01-10 05:15:00,0.136,0.027209347,0.327,12.49172414,92.11586207
2020-01-10 05:30:00,0.158,0.028826471,0.288,12.46637931,92.14568966
2020-01-10 05:45:00,0.149,0.019025236,0.27,12.44103448,92.17551724
2020-01-10 06:00:00,0.116,0.0139848,0.178,12.41568966,92.20534483
2020-01-10 06:15:00,0.108,0.04146282,0.148,12.39034483,92.23517241
2020-01-10 06:30:00,0.112,0.0339553,0.145,12.365,92.265
2020-01-10 06:45:00,0.142,0.055423529,0.148,12.33965517,92.29482759
2020-01-10 07:00:00,0.127,0.02655927,0.107,12.31431034,92.32465517
2020-01-10 07:15:00,0.144,0.039194347,0.128,12.28896552,92.35448276
2020-01-10 07:30:00,0.113,0.072809991,0.165,12.26362069,92.38431034
2020-01-10 07:45:00,0.133,0.074661273,0.144,12.23827586,92.41413793
2020-01-10 08:00:00,0.126,0.043095013,0.135,12.21293103,92.44396552
2020-01-10 08:15:00,0.149,0.069305443,0.106,12.18758621,92.4737931
2020-01-10 08:30:00,0.14,0.084620404,0.075,12.16224138,92.50362069
2020-01-10 08:45:00,0.149,0.082007432,0.099,12.13689655,92.53344828
2020-01-10 09:00:00,0.128,0.0537911,0.097,12.11155172,92.56327586
2020-01-10 09:15:00,0.155,0.077353546,0.08,12.0862069,92.59310345
2020-01-10 09:30:00,0.134,0.069751171,0.035,12.06086207,92.62293103
2020-01-10 09:45:00,0.117,0.068382556,0.06,12.03551724,92.65275862
2020-01-10 10:00:00,0.108,0.077642065,0.04,12.01017241,92.68258621
2020-01-10 10:15:00,0.17,0.077305993,0.075,11.98482759,92.71241379
2020-01-10 10:30:00,0.147,0.052564881,0.079,11.95948276,92.74224138
2020-01-10 10:45:00,0.133,0.03529812,0.04,11.93413793,92.77206897
2020-01-10 11:00:00,0.125,0.081010268,0.073,11.9087931,92.80189655
2020-01-10 11:15:00,0.112,0.060536633,0.025,11.88344828,92.83172414
2020-01-10 11:30:00,0.121,0.053482416,0.056,11.85810345,92.86155172
2020-01-10 11:45:00,0.13,0.047989187,0.046,11.83275862,92.89137931
2020-01-10 12:00:00,0.146,0.063101461,0.007,11.80741379,92.9212069
2020-01-10 12:15:00,0.141,0.083369785,0.018,11.78206897,92.95103448
2020-01-10 12:30:00,0.119,0.074102385,0.02,11.75672414,92.98086207
2020-01-10 12:45:00,0.158,0.054449148,0.019,11.73137931,93.01068966
2020-01-10 13:00:00,0.103,0.08352477,0.052,11.70603448,93.04051724
2020-01-10 13:15:00,0.162,0.047304248,0.009,11.68068966,93.07034483
2020-01-10 13:30:00,0.147,0.056401955,0.008,11.65534483,93.10017241
2020-01-10 13:45:00,0.105,0.053098973,0.021,11.63,93.13
2020-01-10 14:00:00,0.102,0.064868533,0.063,11.60465517,93.15982759
2020-01-10 14:15:00,0.1,0.035832128,0.053,11.57931034,93.18965517
2020-01-10 14:30:00,0.154,0.075631258,0.059,11.55396552,93.21948276
2020-01-10 14:45:00,0.116,0.06042716,0.01,11.52862069,93.24931034
2020-01-10 15:00:00,0.13,0.060695827,0.072,11.50327586,93.27913793
2020-01-10 15:15:00,0.105,0.053399093,0.057,11.47793103,93.30896552
2020-01-10 15:30:00,0.143,0.058988474,0.024,11.45258621,93.3387931
2020-01-10 15:45:00,0.112,0.06955866,0.064,11.42724138,93.36862069
2020-01-10 16:00:00,0.128,0.062629878,0.047,11.40189655,93.39844828
2020-01-10 16:15:00,0.16,0.029069582,0.025,11.37655172,93.42827586
2020-01-10 16:30:00,0.153,0.070273026,0.056,11.3512069,93.45810345
2020-01-10 16:45:00,0.118,0.082056383,0.033,11.32586207,93.48793103
2020-01-10 17:00:00,0.128,0.069740114,0.054,11.30051724,93.51775862
2020-01-10 17:15:00,0.107,0.046662208,0.049,11.27517241,93.54758621
2020-01-10 17:30:00,0.134,0.035890081,0.052,11.24982759,93.57741379
2020-01-10 17:45:00,0.147,0.077243478,0.092,11.22448276,93.60724138
2020-01-10 18:00:00,0.108,0.026166209,0.074,11.19913793,93.63706897
2020-01-10 18:15:00,0.143,0.061853498,0.098,11.1737931,93.66689655
2020-01-10 18:30:00,0.13,0.081955951,0.074,11.14844828,93.69672414
2020-01-10 18:45:00,0.112,0.082787767,0.088,11.12310345,93.72655172
2020-01-10 19:00:00,0.125,0.043972307,0.11,11.09775862,93.75637931
2020-01-10 19:15:00,0.091,0.066185613,0.064,11.07241379,93.7862069
2020-01-10 19:30:00,0.136,0.072075449,0.063,11.04706897,93.81603448
2020-01-10 19:45:00,0.133,0.07601998,0.109,11.02172414,93.84586207
2020-01-10 20:00:00,0.141,0.053570675,0.119,10.99637931,93.87568966
2020-01-10 20:15:00,0.092,0.063461108,0.088,10.97103448,93.90551724
2020-01-10 20:30:00,0.134,0.065645174,0.1,10.94568966,93.93534483
2020-01-10 20:45:00,0.089,0.029390454,0.128,10.92034483,93.96517241
2020-01-10 21:00:00,0.125,0.053712764,0.135,10.895,93.995
2020-01-10 21:15:00,0.144,0.051860058,0.106,10.86965517,94.02482759
2020-01-10 21:30:00,0.122,0.046535575,0.125,10.84431034,94.05465517
2020-01-10 21:45:00,0.126,0.057143485,0.095,10.81896552,94.08448276
2020-01-10 22:00:00,0.12,0.077773357,0.108,10.79362069,94.11431034
2020-01-10 22:15:00,0.094,0.066318581,0.14,10.76827586,94.14413793
2020-01-10 22:30:00,0.12,0.056328368,0.207,10.74293103,94.17396552
2020-01-10 22:45:00,0.101,0.027063782,0.257,10.71758621,94.2037931
2020-01-10 23:00:00,0.095,0.055590581,0.231,10.69224138,94.23362069
2020-01-10 23:15:00,0.105,0.058092254,0.258,10.66689655,94.26344828
2020-01-10 23:30:00,0.115,0.037635288,0.292,10.64155172,94.29327586
2020-01-10 23:45:00,0.123,0.023508735,0.292,10.6162069,94.32310345
2020-01-11 00:00:00,0.075,0.054442675,0.287,10.59086207,94.35293103
2020-01-11 00:15:00,0.079,0.040514234,0.343,10.56551724,94.38275862
2020-01-11 00:30:00,0.129,0.039822804,0.412,10.54017241,94.41258621
2020-01-11 00:45:00,0.07,0.031633917,0.477,10.51482759,94.44241379
2020-01-11 01:00:00,0.113,0.026423379,0.502,10.48948276,94.47224138
2020-01-11 01:15:00,0.12,0.035447321,0.635,10.46413793,94.50206897
2020-01-11 01:30:00,0.096,0.044553351,0.738,10.4387931,94.53189655
2020-01-11 01:45:00,0.073,0.028299205,0.825,10.41344828,94.56172414
2020-01-11 02:00:00,0.076,0.043526592,0.927,10.38810345,94.59155172
2020-01-11 02:15:00,0.086,0.042244123,0.945,10.36275862,94.62137931
2020-01-11 02:30:00,0.109,0.056112075,1.04,10.33741379,94.6512069
2020-01-11 02:45:00,0.096,0.021566705,1.063,10.31206897,94.68103448
2020-01-11 03:00:00,0.098,0.033191756,1.051,10.28672414,94.71086207
2020-01-11 03:15:00,0.088,0.009519748,1.058,10.26137931,94.74068966
2020-01-11 03:30:00,0.118,0.037673414,1.031,10.23603448,94.77051724
2020-01-11 03:45:00,0.117,0.018840798,1.031,10.21068966,94.80034483
2020-01-11 04:00:00,0.121,0.043023819,1.105,10.18534483,94.83017241
2020-01-11 04:15:00,0.095,0.02182558,1.159,10.16,94.86
2020-01-11 04:30:00,0.092,0.039335274,1.276,10.13465517,94.88982759
2020-01-11 04:45:00,0.086,0.050651665,1.317,10.10931034,94.91965517
2020-01-11 05:00:00,0.116,0.023634343,1.261,10.08396552,94.94948276
2020-01-11 05:15:00,0.087,0.029477929,1.226,10.05862069,94.97931034
2020-01-11 05:30:00,0.112,0.033044005,1.199,10.03327586,95.00913793
2020-01-11 05:45:00,0.117,0.059617836,1.268,10.00793103,95.03896552
2020-01-11 06:00:00,0.08,0.006218181,1.156,9.982586207,95.0687931
2020-01-11 06:15:00,0.08,0.032865484,1.072,9.957241379,95.09862069
2020-01-11 06:30:00,0.125,0.072841013,1.051,9.931896552,95.12844828
2020-01-11 06:45:00,0.119,0.058542094,1.181,9.906551724,95.15827586
2020-01-11 07:00:00,0.126,0.017004317,1.352,9.881206897,95.18810345
2020-01-11 07:15:00,0.086,0.06828969,1.367,9.855862069,95.21793103
2020-01-11 07:30:00,0.116,0.095797417,1.297,9.830517241,95.24775862
2020-01-11 07:45:00,0.111,0.103774033,1.143,9.805172414,95.27758621
2020-01-11 08:00:00,0.139,0.07578807,1.029,9.779827586,95.30741379
2020-01-11 08:15:00,0.099,0.079110427,0.967,9.754482759,95.33724138
2020-01-11 08:30:00,0.129,0.084989466,0.911,9.729137931,95.36706897
2020-01-11 08:45:00,0.148,0.086943141,0.941,9.703793103,95.39689655
2020-01-11 09:00:00,0.117,0.099582252,0.931,9.678448276,95.42672414
2020-01-11 09:15:00,0.14,0.094390508,0.95,9.653103448,95.45655172
2020-01-11 09:30:00,0.116,0.069593511,0.917,9.627758621,95.48637931
2020-01-11 09:45:00,0.14,0.096776419,0.902,9.602413793,95.5162069
2020-01-11 10:00:00,0.102,0.068952978,0.863,9.577068966,95.54603448
2020-01-11 10:15:00,0.097,0.063594903,0.953,9.551724138,95.57586207
2020-01-11 10:30:00,0.142,0.067969245,0.947,9.52637931,95.60568966
2020-01-11 10:45:00,0.107,0.059021751,1.007,9.501034483,95.63551724
2020-01-11 11:00:00,0.125,0.091566168,1.022,9.475689655,95.66534483
2020-01-11 11:15:00,0.12,0.057885296,1.108,9.450344828,95.69517241
2020-01-11 11:30:00,0.127,0.066578049,1.128,9.425,95.725
2020-01-11 11:45:00,0.109,0.072619948,1.152,9.399655172,95.75482759
2020-01-11 12:00:00,0.09,0.098830152,1.2,9.374310345,95.78465517
2020-01-11 12:15:00,0.109,0.067552896,1.304,9.348965517,95.81448276
2020-01-11 12:30:00,0.146,0.065043456,1.296,9.32362069,95.84431034
2020-01-11 12:45:00,0.106,0.053648145,1.278,9.298275862,95.87413793
2020-01-11 13:00:00,0.115,0.061409169,1.312,9.272931034,95.90396552
2020-01-11 13:15:00,0.095,0.069589751,1.318,9.247586207,95.9337931
2020-01-11 13:30:00,0.131,0.061667849,1.317,9.222241379,95.96362069
2020-01-11 13:45:00,0.142,0.050407076,1.271,9.196896552,95.99344828
2020-01-11 14:00:00,0.098,0.077064933,1.244,9.171551724,96.02327586
2020-01-11 14:15:00,0.118,0.07627415,1.188,9.146206897,96.05310345
2020-01-11 14:30:00,0.127,0.083227609,1.184,9.120862069,96.08293103
2020-01-11 14:45:00,0.133,0.049841337,1.149,9.095517241,96.11275862
2020-01-11 15:00:00,0.09,0.038578882,1.127,9.070172414,96.14258621
2020-01-11 15:15:00,0.118,0.054525508,1.172,9.044827586,96.17241379
2020-01-11 15:30:00,0.092,0.073085852,1.102,9.019482759,96.20224138
2020-01-11 15:45:00,0.147,0.06664855,1.116,8.994137931,96.23206897
2020-01-11 16:00:00,0.094,0.034882883,1.065,8.968793103,96.26189655
2020-01-11 16:15:00,0.142,0.056856439,1.017,8.943448276,96.29172414
2020-01-11 16:30:00,0.133,0.056455194,0.977,8.918103448,96.32155172
2020-01-11 16:45:00,0.144,0.06131678,0.99,8.892758621,96.35137931
2020-01-11 17:00:00,0.098,0.034889305,0.913,8.867413793,96.3812069
2020-01-11 17:15:00,0.091,0.067927614,0.864,8.842068966,96.41103448
2020-01-11 17:30:00,0.108,0.047901139,0.825,8.816724138,96.44086207
2020-01-11 17:45:00,0.144,0.067466574,0.858,8.79137931,96.47068966
2020-01-11 18:00:00,0.091,0.031571311,0.802,8.766034483,96.50051724
2020-01-11 18:15:00,0.094,0.056801729,0.822,8.740689655,96.53034483
2020-01-11 18:30:00,0.127,0.051230189,0.83,8.715344828,96.56017241
2020-01-11 18:45:00,0.095,0.097297979,0.714,8.69,96.59
2020-01-11 19:00:00,0.114,0.079046672,0.679,8.664655172,96.61982759
2020-01-11 19:15:00,0.08,0.068622558,0.65,8.639310345,96.64965517
2020-01-11 19:30:00,0.106,0.091615205,0.625,8.613965517,96.67948276
2020-01-11 19:45:00,0.119,0.084164049,0.631,8.58862069,96.70931034
2020-01-11 20:00:00,0.132,0.072901737,0.601,8.563275862,96.73913793
2020-01-11 20:15:00,0.082,0.063929016,0.523,8.537931034,96.76896552
2020-01-11 20:30:00,0.139,0.060320726,0.467,8.512586207,96.7987931
2020-01-11 20:45:00,0.123,0.041029539,0.418,8.487241379,96.82862069
2020-01-11 21:00:00,0.079,0.075711196,0.362,8.461896552,96.85844828
2020-01-11 21:15:00,0.109,0.049787965,0.3,8.436551724,96.88827586
2020-01-11 21:30:00,0.125,0.044767206,0.279,8.411206897,96.91810345
2020-01-11 21:45:00,0.138,0.035323997,0.241,8.385862069,96.94793103
2020-01-11 22:00:00,0.084,0.07193263,0.14,8.360517241,96.97775862
2020-01-11 22:15:00,0.102,0.042850103,0.12,8.335172414,97.00758621
2020-01-11 22:30:00,0.099,0.035745461,0.05,8.309827586,97.03741379
2020-01-11 22:45:00,0.091,0.031049224,0.062,8.284482759,97.06724138
2020-01-11 23:00:00,0.113,0.07870044,0.049,8.259137931,97.09706897
2020-01-11 23:15:00,0.072,0.043040001,0.037,8.233793103,97.12689655
2020-01-11 23:30:00,0.068,0.052047322,0.0,8.208448276,97.15672414
2020-01-11 23:45:00,0.094,0.009705107,0.016,8.183103448,97.18655172
2020-01-12 00:00:00,0.073,0.061779309,0.005,8.157758621,97.21637931
2020-01-12 00:15:00,0.069,0.020738921,0.033,8.132413793,97.2462069
2020-01-12 00:30:00,0.097,0.031399171,0.017,8.107068966,97.27603448
2020-01-12 00:45:00,0.081,0.007898722,0.006,8.081724138,97.30586207
2020-01-12 01:00:00,0.071,0.067630796,0.044,8.05637931,97.33568966
2020-01-12 01:15:00,0.082,0.028964412,0.0,8.031034483,97.36551724
2020-01-12 01:30:00,0.09,0.027613446,0.011,8.005689655,97.39534483
2020-01-12 01:45:00,0.096,0.014034472,0.048,7.980344828,97.42517241
2020-01-12 02:00:00,0.097,0.018011815,0.046,7.955,97.455
2020-01-12 02:15:00,0.113,0.041985817,0.036,7.929655172,97.48482759
2020-01-12 02:30:00,0.097,0.023107824,0.034,7.904310345,97.51465517
2020-01-12 02:45:00,0.092,0.00883193,0.036,7.878965517,97.54448276
2020-01-12 03:00:00,0.1,0.036413601,0.035,7.85362069,97.57431034
2020-01-12 03:15:00,0.098,0.023546271,0.063,7.828275862,97.60413793
2020-01-12 03:30:00,0.077,0.02339902,0.056,7.802931034,97.63396552
2020-01-12 03:45:00,0.122,0.023943893,0.041,7.777586207,97.6637931
2020-01-12 04:00:00,0.076,0.020895112,0.061,7.752241379,97.69362069
2020-01-12 04:15:00,0.103,0.024179069,0.033,7.726896552,97.72344828
2020-01-12 04:30:00,0.112,0.011969177,0.065,7.701551724,97.75327586
2020-01-12 04:45:00,0.08,0.00782191,0.058,7.676206897,97.78310345
2020-01-12 05:00:00,0.088,0.019914284,0.101,7.650862069,97.81293103
2020-01-12 05:15:00,0.076,0.036984706,0.127,7.625517241,97.84275862
2020-01-12 05:30:00,0.122,0.020842013,0.089,7.600172414,97.87258621
2020-01-12 05:45:00,0.078,0.046940272,0.096,7.574827586,97.90241379
2020-01-12 06:00:00,0.103,0.023463793,0.162,7.549482759,97.93224138
2020-01-12 06:15:00,0.092,0.041639342,0.196,7.524137931,97.96206897
2020-01-12 06:30:00,0.109,0.039031825,0.222,7.498793103,97.99189655
2020-01-12 06:45:00,0.109,0.059021723,0.268,7.473448276,98.02172414
2020-01-12 07:00:00,0.121,0.024967901,0.33,7.448103448,98.05155172
2020-01-12 07:15:00,0.108,0.036106506,0.433,7.422758621,98.08137931
2020-01-12 07:30:00,0.099,0.056287339,0.503,7.397413793,98.1112069
2020-01-12 07:45:00,0.103,0.072513856,0.638,7.372068966,98.14103448
2020-01-12 08:00:00,0.135,0.057400868,0.705,7.346724138,98.17086207
2020-01-12 08:15:00,0.098,0.085941119,0.716,7.32137931,98.20068966
2020-01-12 08:30:00,0.145,0.068960485,0.73,7.296034483,98.23051724
2020-01-12 08:45:00,0.122,0.067378417,0.652,7.270689655,98.26034483
2020-01-12 09:00:00,0.11,0.064890821,0.608,7.245344828,98.29017241
2020-01-12 09:15:00,0.103,0.051863517,0.609,7.22,98.32
2020-01-12 09:30:00,0.083,0.065401052,0.546,7.194655172,98.34982759
2020-01-12 09:45:00,0.105,0.069968472,0.522,7.169310345,98.37965517
2020-01-12 10:00:00,0.108,0.080884812,0.474,7.143965517,98.40948276
2020-01-12 10:15:00,0.132,0.050441936,0.506,7.11862069,98.43931034
2020-01-12 10:30:00,0.123,0.044228088,0.556,7.093275862,98.46913793
2020-01-12 10:45:00,0.117,0.058788633,0.551,7.067931034,98.49896552
2020-01-12 11:00:00,0.12,0.063535739,0.553,7.042586207,98.5287931
2020-01-12 11:15:00,0.115,0.04517036,0.597,7.017241379,98.55862069
2020-01-12 11:30:00,0.105,0.053017009,0.616,6.991896552,98.58844828
2020-01-12 11:45:00,0.091,0.068127662,0.666,6.966551724,98.61827586
2020-01-12 12:00:00,0.116,0.062035304,0.597,6.941206897,98.64810345
2020-01-12 12:15:00,0.132,0.087685343,0.662,6.915862069,98.67793103
2020-01-12 12:30:00,0.094,0.078479601,0.657,6.890517241,98.70775862
2020-01-12 12:45:00,0.108,0.060921919,0.695,6.865172414,98.73758621
2020-01-12 13:00:00,0.116,0.082337952,0.661,6.839827586,98.76741379
2020-01-12 13:15:00,0.102,0.080920568,0.663,6.814482759,98.79724138
2020-01-12 13:30:00,0.106,0.080415246,0.645,6.789137931,98.82706897
2020-01-12 13:45:00,0.138,0.043812451,0.633,6.763793103,98.85689655
2020-01-12 14:00:00,0.088,0.085028746,0.699,6.738448276,98.88672414
2020-01-12 14:15:00,0.09,0.05594421,0.68,6.713103448,98.91655172
2020-01-12 14:30:00,0.118,0.05297876,0.723,6.687758621,98.94637931
2020-01-12 14:45:00,0.137,0.065881137,0.743,6.662413793,98.9762069
2020-01-12 15:00:00,0.092,0.049213453,0.839,6.637068966,99.00603448
2020-01-12 15:15:00,0.089,0.081618258,0.918,6.611724138,99.03586207
2020-01-12 15:30:00,0.119,0.075242421,1.024,6.58637931,99.06568966
2020-01-12 15:45:00,0.112,0.064153483,1.105,6.561034483,99.09551724
2020-01-12 16:00:00,0.105,0.079498569,1.077,6.535689655,99.12534483
2020-01-12 16:15:00,0.112,0.07231912,1.12,6.510344828,99.15517241
2020-01-12 16:30:00,0.141,0.096053484,1.083,6.485,99.185
2020-01-12 16:45:00,0.129,0.070000269,1.083,6.459655172,99.21482759
2020-01-12 17:00:00,0.137,0.046192502,1.008,6.434310345,99.24465517
2020-01-12 17:15:00,0.124,0.086285215,0.977,6.408965517,99.27448276
2020-01-12 17:30:00,0.131,0.08297848,0.966,6.38362069,99.30431034
2020-01-12 17:45:00,0.138,0.06735915,0.886,6.358275862,99.33413793
2020-01-12 18:00:00,0.112,0.03955034,0.894,6.332931034,99.36396552
2020-01-12 18:15:00,0.086,0.082405367,0.898,6.307586207,99.3937931
2020-01-12 18:30:00,0.148,0.088763258,0.873,6.282241379,99.42362069
2020-01-12 18:45:00,0.114,0.096248556,0.839,6.256896552,99.45344828
2020-01-12 19:00:00,0.139,0.096116114,0.775,6.231551724,99.48327586
2020-01-12 19:15:00,0.094,0.07528761,0.734,6.206206897,99.51310345
2020-01-12 19:30:00,0.112,0.090897567,0.674,6.180862069,99.54293103
2020-01-12 19:45:00,0.099,0.090247601,0.655,6.155517241,99.57275862
2020-01-12 20:00:00,0.119,0.08104956,0.619,6.130172414,99.60258621
2020-01-12 20:15:00,0.113,0.070020065,0.619,6.104827586,99.63241379
2020-01-12 20:30:00,0.092,0.087393114,0.635,6.079482759,99.66224138
2020-01-12 20:45:00,0.118,0.101214489,0.596,6.054137931,99.69206897
2020-01-12 21:00:00,0.092,0.122691396,0.645,6.028793103,99.72189655
2020-01-12 21:15:00,0.109,0.10903509,0.631,6.003448276,99.75172414
2020-01-12 21:30:00,0.088,0.096191337,0.613,5.978103448,99.78155172
2020-01-12 21:45:00,0.1,0.058853215,0.492,5.952758621,99.81137931
2020-01-12 22:00:00,0.136,0.073922421,0.47,5.927413793,99.8412069
2020-01-12 22:15:00,0.136,0.095529328,0.491,5.902068966,99.87103448
2020-01-12 22:30:00,0.133,0.04979331,0.472,5.876724138,99.90086207
2020-01-12 22:45:00,0.075,0.045461133,0.462,5.85137931,99.93068966
2020-01-12 23:00:00,0.098,0.109104077,0.41,5.826034483,99.96051724
2020-01-12 23:15:00,0.11,0.097919996,0.456,5.800689655,99.99034483
2020-01-12 23:30:00,0.097,0.058360527,0.395,5.775344828,100.0201724
2020-01-12 23:45:00,0.084,0.033403335,0.424,5.75,100.05
2020-01-13 00:00:00,0.104,0.105407792,0.393,6.0,100.3
2020-01-13 00:15:00,0.104,0.071357743,0.377,6.2,100.5
2020-01-13 00:30:00,0.114,0.075358494,0.352,6.025,92.025
2020-01-13 00:45:00,0.109,0.033533634,0.304,5.85,83.55
2020-01-13 01:00:00,0.1,0.095509557,0.244,6.1,83.8
2020-01-13 01:15:00,0.083,0.069153771,0.229,6.3,84.0
